var,scenario,yr_min,yr_max,constraint,dataset_id,title,summary
siconc,baseline,2000,2020,depthsurf,siconc_baseline_2000_2020_depthsurf,Bio-Oracle SeaIceCover [depthSurf] Baseline 2000-2020.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
siconc_max (Maximum SeaIceCover, 1)
siconc_ltmax (Long-term maximum SeaIceCover, 1)
siconc_mean (Average SeaIceCover, 1)
siconc_ltmin (Long-term minimum SeaIceCover, 1)
siconc_min (Minimum SeaIceCover, 1)
siconc_range (Range SeaIceCover, 1)
"
siconc,ssp119,2020,2100,depthsurf,siconc_ssp119_2020_2100_depthsurf,Bio-Oracle SeaIceCover [depthSurf] SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
siconc_max (Maximum SeaIceCover, 1)
siconc_ltmax (Long-term maximum SeaIceCover, 1)
siconc_mean (Average SeaIceCover, 1)
siconc_ltmin (Long-term minimum SeaIceCover, 1)
siconc_min (Minimum SeaIceCover, 1)
siconc_range (Range SeaIceCover, 1)
siconc_sd (Standard deviation SeaIceCover, 1)
"
siconc,ssp126,2020,2100,depthsurf,siconc_ssp126_2020_2100_depthsurf,Bio-Oracle SeaIceCover [depthSurf] SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
siconc_max (Maximum SeaIceCover, 1)
siconc_ltmax (Long-term maximum SeaIceCover, 1)
siconc_mean (Average SeaIceCover, 1)
siconc_ltmin (Long-term minimum SeaIceCover, 1)
siconc_min (Minimum SeaIceCover, 1)
siconc_range (Range SeaIceCover, 1)
siconc_sd (Standard deviation SeaIceCover, 1)
"
siconc,ssp245,2020,2100,depthsurf,siconc_ssp245_2020_2100_depthsurf,Bio-Oracle SeaIceCover [depthSurf] SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
siconc_max (Maximum SeaIceCover, 1)
siconc_ltmax (Long-term maximum SeaIceCover, 1)
siconc_mean (Average SeaIceCover, 1)
siconc_ltmin (Long-term minimum SeaIceCover, 1)
siconc_min (Minimum SeaIceCover, 1)
siconc_range (Range SeaIceCover, 1)
siconc_sd (Standard deviation SeaIceCover, 1)
"
siconc,ssp370,2020,2100,depthsurf,siconc_ssp370_2020_2100_depthsurf,Bio-Oracle SeaIceCover [depthSurf] SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
siconc_max (Maximum SeaIceCover, 1)
siconc_ltmax (Long-term maximum SeaIceCover, 1)
siconc_mean (Average SeaIceCover, 1)
siconc_ltmin (Long-term minimum SeaIceCover, 1)
siconc_min (Minimum SeaIceCover, 1)
siconc_range (Range SeaIceCover, 1)
siconc_sd (Standard deviation SeaIceCover, 1)
"
siconc,ssp460,2020,2100,depthsurf,siconc_ssp460_2020_2100_depthsurf,Bio-Oracle SeaIceCover [depthSurf] SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
siconc_max (Maximum SeaIceCover, 1)
siconc_ltmax (Long-term maximum SeaIceCover, 1)
siconc_mean (Average SeaIceCover, 1)
siconc_ltmin (Long-term minimum SeaIceCover, 1)
siconc_min (Minimum SeaIceCover, 1)
siconc_range (Range SeaIceCover, 1)
siconc_sd (Standard deviation SeaIceCover, 1)
"
siconc,ssp585,2020,2100,depthsurf,siconc_ssp585_2020_2100_depthsurf,Bio-Oracle SeaIceCover [depthSurf] SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
siconc_max (Maximum SeaIceCover, 1)
siconc_ltmax (Long-term maximum SeaIceCover, 1)
siconc_mean (Average SeaIceCover, 1)
siconc_ltmin (Long-term minimum SeaIceCover, 1)
siconc_min (Minimum SeaIceCover, 1)
siconc_range (Range SeaIceCover, 1)
siconc_sd (Standard deviation SeaIceCover, 1)
"
sithick,baseline,2000,2020,depthsurf,sithick_baseline_2000_2020_depthsurf,Bio-Oracle SeaIceThickness [depthSurf] Baseline 2000-2020.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
"
sithick,ssp119,2020,2100,depthsurf,sithick_ssp119_2020_2100_depthsurf,Bio-Oracle SeaIceThickness [depthSurf] SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
sithick_sd (Standard deviation SeaIceThickness, m)
"
sithick,ssp126,2020,2100,depthsurf,sithick_ssp126_2020_2100_depthsurf,Bio-Oracle SeaIceThickness [depthSurf] SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
sithick_sd (Standard deviation SeaIceThickness, m)
"
sithick,ssp245,2020,2100,depthsurf,sithick_ssp245_2020_2100_depthsurf,Bio-Oracle SeaIceThickness [depthSurf] SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
sithick_sd (Standard deviation SeaIceThickness, m)
"
sithick,ssp370,2020,2100,depthsurf,sithick_ssp370_2020_2100_depthsurf,Bio-Oracle SeaIceThickness [depthSurf] SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
sithick_sd (Standard deviation SeaIceThickness, m)
"
sithick,ssp460,2020,2100,depthsurf,sithick_ssp460_2020_2100_depthsurf,Bio-Oracle SeaIceThickness [depthSurf] SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
sithick_sd (Standard deviation SeaIceThickness, m)
"
sithick,ssp585,2020,2100,depthsurf,sithick_ssp585_2020_2100_depthsurf,Bio-Oracle SeaIceThickness [depthSurf] SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sithick_max (Maximum SeaIceThickness, m)
sithick_ltmax (Long-term maximum SeaIceThickness, m)
sithick_mean (Average SeaIceThickness, m)
sithick_ltmin (Long-term minimum SeaIceThickness, m)
sithick_min (Minimum SeaIceThickness, m)
sithick_range (Range SeaIceThickness, m)
sithick_sd (Standard deviation SeaIceThickness, m)
"
swd,baseline,2000,2019,depthmax,swd_baseline_2000_2019_depthmax,Bio-Oracle SeaWaterDirection [depthMax]Baseline 2000-2019.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,ssp119,2020,2100,depthmax,swd_ssp119_2020_2100_depthmax,Bio-Oracle SeaWaterDirection [depthMax]SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,ssp126,2020,2100,depthmax,swd_ssp126_2020_2100_depthmax,Bio-Oracle SeaWaterDirection [depthMax]SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,ssp245,2020,2100,depthmax,swd_ssp245_2020_2100_depthmax,Bio-Oracle SeaWaterDirection [depthMax]SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,ssp370,2020,2100,depthmax,swd_ssp370_2020_2100_depthmax,Bio-Oracle SeaWaterDirection [depthMax]SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,ssp460,2020,2100,depthmax,swd_ssp460_2020_2100_depthmax,Bio-Oracle SeaWaterDirection [depthMax]SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,ssp585,2020,2100,depthmax,swd_ssp585_2020_2100_depthmax,Bio-Oracle SeaWaterDirection [depthMax]SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,baseline,2000,2019,depthmean,swd_baseline_2000_2019_depthmean,Bio-Oracle SeaWaterDirection [depthMean]Baseline 2000-2019.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,ssp119,2020,2100,depthmean,swd_ssp119_2020_2100_depthmean,Bio-Oracle SeaWaterDirection [depthMean]SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,ssp126,2020,2100,depthmean,swd_ssp126_2020_2100_depthmean,Bio-Oracle SeaWaterDirection [depthMean]SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,ssp245,2020,2100,depthmean,swd_ssp245_2020_2100_depthmean,Bio-Oracle SeaWaterDirection [depthMean]SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,ssp370,2020,2100,depthmean,swd_ssp370_2020_2100_depthmean,Bio-Oracle SeaWaterDirection [depthMean]SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,ssp460,2020,2100,depthmean,swd_ssp460_2020_2100_depthmean,Bio-Oracle SeaWaterDirection [depthMean]SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,ssp585,2020,2100,depthmean,swd_ssp585_2020_2100_depthmean,Bio-Oracle SeaWaterDirection [depthMean]SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,baseline,2000,2019,depthmin,swd_baseline_2000_2019_depthmin,Bio-Oracle SeaWaterDirection [depthMin]Baseline 2000-2019.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,ssp119,2020,2100,depthmin,swd_ssp119_2020_2100_depthmin,Bio-Oracle SeaWaterDirection [depthMin]SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,ssp126,2020,2100,depthmin,swd_ssp126_2020_2100_depthmin,Bio-Oracle SeaWaterDirection [depthMin]SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,ssp245,2020,2100,depthmin,swd_ssp245_2020_2100_depthmin,Bio-Oracle SeaWaterDirection [depthMin]SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,ssp370,2020,2100,depthmin,swd_ssp370_2020_2100_depthmin,Bio-Oracle SeaWaterDirection [depthMin]SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,ssp460,2020,2100,depthmin,swd_ssp460_2020_2100_depthmin,Bio-Oracle SeaWaterDirection [depthMin]SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
swd,ssp585,2020,2100,depthmin,swd_ssp585_2020_2100_depthmin,Bio-Oracle SeaWaterDirection [depthMin]SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
swd_max (Maximum SeaWaterDirection, degree)
swd_ltmax (Long-term maximum SeaWaterDirection, degree)
swd_mean (Average SeaWaterDirection, degree)
swd_ltmin (Long-term minimum SeaWaterDirection, degree)
swd_min (Minimum SeaWaterDirection, degree)
swd_range (Range SeaWaterDirection, degree)
"
